1 2022/08/08 12:32:20,614 4218 [DEBUG ] [TestNG-test=Chrometest-3] internal.logging.InternalLoggerFactory internal.logging.InternalLoggerFactory.useLog4J2LoggerFactory(InternalLoggerFactory.java:76) - Using Log4J2 as the default logging framework
2 2022/08/08 12:32:20,626 4230 [DEBUG ] [TestNG-test=Chrometest-3] netty.util.ResourceLeakDetector netty.util.ResourceLeakDetector.<clinit>(ResourceLeakDetector.java:129) - -Dio.netty.leakDetection.level: simple
3 2022/08/08 12:32:20,627 4231 [DEBUG ] [TestNG-test=Chrometest-3] netty.util.ResourceLeakDetector netty.util.ResourceLeakDetector.<clinit>(ResourceLeakDetector.java:130) - -Dio.netty.leakDetection.targetRecords: 4
4 2022/08/08 12:32:20,632 4236 [DEBUG ] [TestNG-test=Chrometest-3] netty.util.ResourceLeakDetectorFactory netty.util.ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(ResourceLeakDetectorFactory.java:196) - Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@7b490ebf
5 2022/08/08 12:32:20,655 4259 [DEBUG ] [TestNG-test=Chrometest-3] util.internal.PlatformDependent0 util.internal.PlatformDependent0.explicitNoUnsafeCause0(PlatformDependent0.java:460) - -Dio.netty.noUnsafe: false
6 2022/08/08 12:32:20,655 4259 [DEBUG ] [TestNG-test=Chrometest-3] util.internal.PlatformDependent0 util.internal.PlatformDependent0.javaVersion0(PlatformDependent0.java:954) - Java version: 16
7 2022/08/08 12:32:20,657 4261 [DEBUG ] [TestNG-test=Chrometest-3] util.internal.PlatformDependent0 util.internal.PlatformDependent0.<clinit>(PlatformDependent0.java:135) - sun.misc.Unsafe.theUnsafe: available
8 2022/08/08 12:32:20,658 4262 [DEBUG ] [TestNG-test=Chrometest-3] util.internal.PlatformDependent0 util.internal.PlatformDependent0.<clinit>(PlatformDependent0.java:159) - sun.misc.Unsafe.copyMemory: available
9 2022/08/08 12:32:20,659 4263 [DEBUG ] [TestNG-test=Chrometest-3] util.internal.PlatformDependent0 util.internal.PlatformDependent0.<clinit>(PlatformDependent0.java:202) - java.nio.Buffer.address: available
10 2022/08/08 12:32:20,660 4264 [DEBUG ] [TestNG-test=Chrometest-3] util.internal.PlatformDependent0 util.internal.PlatformDependent0.<clinit>(PlatformDependent0.java:285) - direct buffer constructor: unavailable: Reflective setAccessible(true) disabled
11 2022/08/08 12:32:20,661 4265 [DEBUG ] [TestNG-test=Chrometest-3] util.internal.PlatformDependent0 util.internal.PlatformDependent0.<clinit>(PlatformDependent0.java:350) - java.nio.Bits.unaligned: available, true
