1 2022/08/19 18:32:29,991 2738 [DEBUG ] [TestNG-test=Chrometest-5] internal.logging.InternalLoggerFactory internal.logging.InternalLoggerFactory.useLog4J2LoggerFactory(InternalLoggerFactory.java:76) - Using Log4J2 as the default logging framework
12 2022/08/19 18:32:30,036 2783 [DEBUG ] [TestNG-test=Chrometest-5] util.internal.PlatformDependent0 util.internal.PlatformDependent0.<clinit>(PlatformDependent0.java:417) - jdk.internal.misc.Unsafe.allocateUninitializedArray(int): unavailable: class io.netty.util.internal.PlatformDependent0$6 cannot access class jdk.internal.misc.Unsafe (in module java.base) because module java.base does not export jdk.internal.misc to unnamed module @3551a94
13 2022/08/19 18:32:30,039 2786 [DEBUG ] [TestNG-test=Chrometest-5] util.internal.PlatformDependent0 util.internal.PlatformDependent0.<clinit>(PlatformDependent0.java:446) - java.nio.DirectByteBuffer.<init>(long, int): unavailable
14 2022/08/19 18:32:30,039 2786 [DEBUG ] [TestNG-test=Chrometest-5] util.internal.PlatformDependent util.internal.PlatformDependent.unsafeUnavailabilityCause0(PlatformDependent.java:1116) - sun.misc.Unsafe: available
15 2022/08/19 18:32:30,039 2786 [DEBUG ] [TestNG-test=Chrometest-5] util.internal.PlatformDependent util.internal.PlatformDependent.estimateMaxDirectMemory(PlatformDependent.java:1227) - maxDirectMemory: 4234149888 bytes (maybe)
16 2022/08/19 18:32:30,040 2787 [DEBUG ] [TestNG-test=Chrometest-5] util.internal.PlatformDependent util.internal.PlatformDependent.tmpdir0(PlatformDependent.java:1246) - -Dio.netty.tmpdir: C:\Users\10684951\AppData\Local\Temp (java.io.tmpdir)
17 2022/08/19 18:32:30,040 2787 [DEBUG ] [TestNG-test=Chrometest-5] util.internal.PlatformDependent util.internal.PlatformDependent.bitMode0(PlatformDependent.java:1325) - -Dio.netty.bitMode: 64 (sun.arch.data.model)
18 2022/08/19 18:32:30,041 2788 [DEBUG ] [TestNG-test=Chrometest-5] util.internal.PlatformDependent util.internal.PlatformDependent.isWindows0(PlatformDependent.java:1076) - Platform: Windows
19 2022/08/19 18:32:30,042 2789 [DEBUG ] [TestNG-test=Chrometest-5] util.internal.PlatformDependent util.internal.PlatformDependent.<clinit>(PlatformDependent.java:178) - -Dio.netty.maxDirectMemory: -1 bytes
20 2022/08/19 18:32:30,042 2789 [DEBUG ] [TestNG-test=Chrometest-5] util.internal.PlatformDependent util.internal.PlatformDependent.<clinit>(PlatformDependent.java:185) - -Dio.netty.uninitializedArrayAllocationThreshold: -1
21 2022/08/19 18:32:30,043 2790 [DEBUG ] [TestNG-test=Chrometest-5] util.internal.CleanerJava9 util.internal.CleanerJava9.<clinit>(CleanerJava9.java:71) - java.nio.ByteBuffer.cleaner(): available
22 2022/08/19 18:32:30,043 2790 [DEBUG ] [TestNG-test=Chrometest-5] util.internal.PlatformDependent util.internal.PlatformDependent.<clinit>(PlatformDependent.java:205) - -Dio.netty.noPreferDirect: false
23 2022/08/19 18:32:30,051 2798 [DEBUG ] [TestNG-test=Chrometest-5] util.internal.PlatformDependent util.internal.PlatformDependent$Mpsc.<clinit>(PlatformDependent.java:967) - org.jctools-core.MpscChunkedArrayQueue: available
24 2022/08/19 18:32:30,081 2828 [DEBUG ] [TestNG-test=Chrometest-5] util.internal.InternalThreadLocalMap util.internal.InternalThreadLocalMap.<clinit>(InternalThreadLocalMap.java:86) - -Dio.netty.threadLocalMap.stringBuilder.initialSize: 1024
25 2022/08/19 18:32:30,082 2829 [DEBUG ] [TestNG-test=Chrometest-5] util.internal.InternalThreadLocalMap util.internal.InternalThreadLocalMap.<clinit>(InternalThreadLocalMap.java:89) - -Dio.netty.threadLocalMap.stringBuilder.maxSize: 4096
26 2022/08/19 18:32:30,278 3025 [DEBUG ] [TestNG-test=Chrometest-5] handler.ssl.JdkSslContext handler.ssl.JdkSslContext.<clinit>(JdkSslContext.java:97) - Default protocols (JDK): [TLSv1.3, TLSv1.2] 
27 2022/08/19 18:32:30,279 3026 [DEBUG ] [TestNG-test=Chrometest-5] handler.ssl.JdkSslContext handler.ssl.JdkSslContext.<clinit>(JdkSslContext.java:98) - Default cipher suites (JDK): [TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_256_CBC_SHA, TLS_AES_128_GCM_SHA256, TLS_AES_256_GCM_SHA384]
28 2022/08/19 18:32:30,319 3066 [DEBUG ] [TestNG-test=Chrometest-5] netty.channel.MultithreadEventLoopGroup netty.channel.MultithreadEventLoopGroup.<clinit>(MultithreadEventLoopGroup.java:44) - -Dio.netty.eventLoopThreads: 16
29 2022/08/19 18:32:30,329 3076 [DEBUG ] [TestNG-test=Chrometest-5] channel.nio.NioEventLoop channel.nio.NioEventLoop.<clinit>(NioEventLoop.java:109) - -Dio.netty.noKeySetOptimization: false
30 2022/08/19 18:32:30,329 3076 [DEBUG ] [TestNG-test=Chrometest-5] channel.nio.NioEventLoop channel.nio.NioEventLoop.<clinit>(NioEventLoop.java:110) - -Dio.netty.selectorAutoRebuildThreshold: 512
31 2022/08/19 18:32:30,439 3186 [DEBUG ] [TestNG-test=Chrometest-5] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:155) - -Dio.netty.allocator.numHeapArenas: 16
32 2022/08/19 18:32:30,440 3187 [DEBUG ] [TestNG-test=Chrometest-5] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:156) - -Dio.netty.allocator.numDirectArenas: 16
33 2022/08/19 18:32:30,440 3187 [DEBUG ] [TestNG-test=Chrometest-5] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:158) - -Dio.netty.allocator.pageSize: 8192
34 2022/08/19 18:32:30,440 3187 [DEBUG ] [TestNG-test=Chrometest-5] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:163) - -Dio.netty.allocator.maxOrder: 9
35 2022/08/19 18:32:30,440 3187 [DEBUG ] [TestNG-test=Chrometest-5] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:167) - -Dio.netty.allocator.chunkSize: 4194304
36 2022/08/19 18:32:30,441 3188 [DEBUG ] [TestNG-test=Chrometest-5] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:168) - -Dio.netty.allocator.smallCacheSize: 256
37 2022/08/19 18:32:30,441 3188 [DEBUG ] [TestNG-test=Chrometest-5] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:169) - -Dio.netty.allocator.normalCacheSize: 64
38 2022/08/19 18:32:30,441 3188 [DEBUG ] [TestNG-test=Chrometest-5] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:170) - -Dio.netty.allocator.maxCachedBufferCapacity: 32768
39 2022/08/19 18:32:30,442 3189 [DEBUG ] [TestNG-test=Chrometest-5] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:171) - -Dio.netty.allocator.cacheTrimInterval: 8192
40 2022/08/19 18:32:30,442 3189 [DEBUG ] [TestNG-test=Chrometest-5] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:172) - -Dio.netty.allocator.cacheTrimIntervalMillis: 0
41 2022/08/19 18:32:30,442 3189 [DEBUG ] [TestNG-test=Chrometest-5] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:173) - -Dio.netty.allocator.useCacheForAllThreads: false
42 2022/08/19 18:32:30,442 3189 [DEBUG ] [TestNG-test=Chrometest-5] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:174) - -Dio.netty.allocator.maxCachedByteBuffersPerChunk: 1023
43 2022/08/19 18:32:30,456 3203 [DEBUG ] [TestNG-test=Chrometest-5] netty.buffer.ByteBufUtil netty.buffer.ByteBufUtil.<clinit>(ByteBufUtil.java:87) - -Dio.netty.allocator.type: pooled
44 2022/08/19 18:32:30,458 3205 [DEBUG ] [TestNG-test=Chrometest-5] netty.buffer.ByteBufUtil netty.buffer.ByteBufUtil.<clinit>(ByteBufUtil.java:96) - -Dio.netty.threadLocalDirectBufferSize: 0
45 2022/08/19 18:32:30,459 3206 [DEBUG ] [TestNG-test=Chrometest-5] netty.buffer.ByteBufUtil netty.buffer.ByteBufUtil.<clinit>(ByteBufUtil.java:99) - -Dio.netty.maxThreadLocalCharBufferSize: 16384
46 2022/08/19 18:32:30,827 3574 [DEBUG ] [Forwarding newSession on session null to remote] netty.channel.DefaultChannelId netty.channel.DefaultChannelId.<clinit>(DefaultChannelId.java:79) - -Dio.netty.processId: 9248 (auto-detected)
47 2022/08/19 18:32:30,830 3577 [DEBUG ] [Forwarding newSession on session null to remote] netty.util.NetUtil netty.util.NetUtil.<clinit>(NetUtil.java:136) - -Djava.net.preferIPv4Stack: true
48 2022/08/19 18:32:30,830 3577 [DEBUG ] [Forwarding newSession on session null to remote] netty.util.NetUtil netty.util.NetUtil.<clinit>(NetUtil.java:137) - -Djava.net.preferIPv6Addresses: false
49 2022/08/19 18:32:30,865 3612 [DEBUG ] [Forwarding newSession on session null to remote] netty.util.NetUtilInitializations netty.util.NetUtilInitializations.determineLoopback(NetUtilInitializations.java:129) - Loopback interface: lo (Software Loopback Interface 1, 127.0.0.1)
50 2022/08/19 18:32:30,866 3613 [DEBUG ] [Forwarding newSession on session null to remote] netty.util.NetUtil netty.util.NetUtil$SoMaxConnAction.run(NetUtil.java:191) - Failed to get SOMAXCONN from sysctl and file \proc\sys\net\core\somaxconn. Default: 200
51 2022/08/19 18:32:30,965 3712 [DEBUG ] [Forwarding newSession on session null to remote] netty.channel.DefaultChannelId netty.channel.DefaultChannelId.<clinit>(DefaultChannelId.java:101) - -Dio.netty.machineId: d4:1b:81:ff:fe:59:ab:63 (auto-detected)
52 2022/08/19 18:32:31,024 3771 [DEBUG ] [AsyncHttpClient-1-3] netty.buffer.AbstractByteBuf netty.buffer.AbstractByteBuf.<clinit>(AbstractByteBuf.java:63) - -Dio.netty.buffer.checkAccessible: true
53 2022/08/19 18:32:31,025 3772 [DEBUG ] [AsyncHttpClient-1-3] netty.buffer.AbstractByteBuf netty.buffer.AbstractByteBuf.<clinit>(AbstractByteBuf.java:64) - -Dio.netty.buffer.checkBounds: true
54 2022/08/19 18:32:31,025 3772 [DEBUG ] [AsyncHttpClient-1-3] netty.util.ResourceLeakDetectorFactory netty.util.ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(ResourceLeakDetectorFactory.java:196) - Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@385b7ac1
55 2022/08/19 18:32:31,050 3797 [DEBUG ] [AsyncHttpClient-1-3] netty.util.Recycler netty.util.Recycler.<clinit>(Recycler.java:85) - -Dio.netty.recycler.maxCapacityPerThread: 4096
56 2022/08/19 18:32:31,050 3797 [DEBUG ] [AsyncHttpClient-1-3] netty.util.Recycler netty.util.Recycler.<clinit>(Recycler.java:86) - -Dio.netty.recycler.ratio: 8
57 2022/08/19 18:32:31,051 3798 [DEBUG ] [AsyncHttpClient-1-3] netty.util.Recycler netty.util.Recycler.<clinit>(Recycler.java:87) - -Dio.netty.recycler.chunkSize: 32
58 2022/08/19 18:32:31,051 3798 [DEBUG ] [AsyncHttpClient-1-3] netty.util.Recycler netty.util.Recycler.<clinit>(Recycler.java:88) - -Dio.netty.recycler.blocking: false
59 2022/08/19 18:32:56,137 28884 [DEBUG ] [AsyncHttpClient-1-2] codec.compression.Brotli codec.compression.Brotli.<clinit>(Brotli.java:38) - brotli4j not in the classpath; Brotli support will be unavailable.
60 2022/08/19 18:39:18,634 411381 [INFO  ] [TestNG-test=Chrometest2-2] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: [[RemoteWebDriver: chrome on LINUX (beec4c9d97883315d0d84afa8e1b4d10)] -> xpath: //button[@title='Search']]
61 2022/08/19 18:39:26,920 419667 [INFO  ] [TestNG-test=Chrometest2-2] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:321) - element clicked : [[RemoteWebDriver: chrome on LINUX (beec4c9d97883315d0d84afa8e1b4d10)] -> xpath: //button[@title='Search']]
62 2022/08/19 18:39:29,332 422079 [INFO  ] [TestNG-test=Chrometest2-4] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.getAttribute(BaseMethod.java:442) - Trying to href attribute value from DOM
63 2022/08/19 18:39:31,022 423769 [INFO  ] [TestNG-test=Chrometest2-4] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.newTab(BaseMethod.java:129) - New tab opened 
64 2022/08/19 18:39:37,123 429870 [INFO  ] [TestNG-test=Chrometest2-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.mouseHover(BaseMethod.java:627) - Trying to mouse hover on element [[RemoteWebDriver: chrome on LINUX (beec4c9d97883315d0d84afa8e1b4d10)] -> xpath: //a[text()='Home & Decor']] using Actions class
65 2022/08/19 18:39:39,531 432278 [INFO  ] [TestNG-test=Chrometest2-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.mouseHover(BaseMethod.java:644) - Mouse hovered and clicked on element
66 2022/08/19 18:39:39,540 432287 [INFO  ] [TestNG-test=Chrometest2-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.getAttribute(BaseMethod.java:442) - Trying to title attribute value from DOM
67 2022/08/19 18:39:44,134 436881 [INFO  ] [TestNG-test=Chrometest2-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: [[RemoteWebDriver: chrome on LINUX (beec4c9d97883315d0d84afa8e1b4d10)] -> xpath: //li[@class='item last']//a]
68 2022/08/19 18:40:00,942 453689 [INFO  ] [TestNG-test=Chrometest2-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:321) - element clicked : Proxy element for: DefaultElementLocator 'By.xpath: //li[@class='item last']//a'
69 2022/08/19 18:40:02,828 455575 [INFO  ] [TestNG-test=Chrometest2-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: [[RemoteWebDriver: chrome on LINUX (beec4c9d97883315d0d84afa8e1b4d10)] -> xpath: //ul[@id='downloadable-links-list']//li//input]
70 2022/08/19 18:40:09,720 462467 [INFO  ] [TestNG-test=Chrometest2-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:321) - element clicked : [[RemoteWebDriver: chrome on LINUX (beec4c9d97883315d0d84afa8e1b4d10)] -> xpath: //ul[@id='downloadable-links-list']//li//input]
71 2022/08/19 18:40:10,030 462777 [INFO  ] [TestNG-test=Chrometest2-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.clickUsingIndex(BaseMethod.java:326) - Trying to click on1 element: [[[RemoteWebDriver: chrome on LINUX (beec4c9d97883315d0d84afa8e1b4d10)] -> xpath: //button[@title='Add to Cart']], [[RemoteWebDriver: chrome on LINUX (beec4c9d97883315d0d84afa8e1b4d10)] -> xpath: //button[@title='Add to Cart']]]
72 2022/08/19 18:40:16,426 469173 [INFO  ] [TestNG-test=Chrometest-1] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: [[RemoteWebDriver: chrome on LINUX (78f9bdef93a345e4728200524a052333)] -> xpath: //a[text()='Women']]
73 2022/08/19 18:40:28,522 481269 [INFO  ] [TestNG-test=Chrometest2-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.clickUsingIndex(BaseMethod.java:329) - element clicked : [[[RemoteWebDriver: chrome on LINUX (beec4c9d97883315d0d84afa8e1b4d10)] -> xpath: //button[@title='Add to Cart']]]
74 2022/08/19 18:40:29,121 481868 [INFO  ] [TestNG-test=Chrometest2-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: [[RemoteWebDriver: chrome on LINUX (beec4c9d97883315d0d84afa8e1b4d10)] -> xpath: //button[@title='Proceed to Checkout']]
75 2022/08/19 18:40:36,821 489568 [INFO  ] [TestNG-test=Chrometest-1] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:321) - element clicked : [[RemoteWebDriver: chrome on LINUX (78f9bdef93a345e4728200524a052333)] -> xpath: //a[text()='Women']]
76 2022/08/19 18:40:44,522 497269 [INFO  ] [TestNG-test=Chrometest-2] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: [[RemoteWebDriver: chrome on LINUX (78f9bdef93a345e4728200524a052333)] -> xpath: //button[@title='Search']]
77 2022/08/19 18:40:46,040 498787 [INFO  ] [TestNG-test=Chrometest2-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:321) - element clicked : Proxy element for: DefaultElementLocator 'By.xpath: //button[@title='Proceed to Checkout']'
78 2022/08/19 18:40:51,428 504175 [INFO  ] [TestNG-test=Chrometest2-3] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.selectByVisibleText(BaseMethod.java:296) - Trying to select element Value from Dropdown
79 2022/08/19 18:40:53,521 506268 [INFO  ] [TestNG-test=Chrometest-2] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:321) - element clicked : [[RemoteWebDriver: chrome on LINUX (78f9bdef93a345e4728200524a052333)] -> xpath: //button[@title='Search']]
80 2022/08/19 18:40:57,835 510582 [INFO  ] [TestNG-test=Chrometest-3] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.selectByVisibleText(BaseMethod.java:296) - Trying to select element Value from Dropdown
81 2022/08/19 18:41:01,018 513765 [INFO  ] [TestNG-test=Chrometest2-3] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.selectByVisibleText(BaseMethod.java:300) - German Value selected from Dropdown: 
82 2022/08/19 18:41:01,732 514479 [INFO  ] [TestNG-test=Chrometest-3] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.selectByVisibleText(BaseMethod.java:300) - German Value selected from Dropdown: 
83 2022/08/19 18:41:03,023 515770 [INFO  ] [TestNG-test=Chrometest2-1] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: [[RemoteWebDriver: firefox on LINUX (c9473f59-b51d-4c61-afaa-64ecd0bb2d6b)] -> xpath: //a[text()='Women']]
84 2022/08/19 18:41:05,032 517779 [INFO  ] [TestNG-test=Chrometest-4] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.getAttribute(BaseMethod.java:442) - Trying to href attribute value from DOM
85 2022/08/19 18:41:05,919 518666 [INFO  ] [TestNG-test=Chrometest-4] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.newTab(BaseMethod.java:129) - New tab opened 
86 2022/08/19 18:42:33,922 606669 [INFO  ] [TestNG-test=FirefoxTest-2] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: [[RemoteWebDriver: firefox on LINUX (715f2bb6-bf9b-4832-a9a9-f08c7875f87e)] -> xpath: //button[@title='Search']]
87 2022/08/19 18:42:46,221 618968 [INFO  ] [TestNG-test=FirefoxTest-2] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:321) - element clicked : [[RemoteWebDriver: firefox on LINUX (715f2bb6-bf9b-4832-a9a9-f08c7875f87e)] -> xpath: //button[@title='Search']]
88 2022/08/19 18:42:48,133 620880 [INFO  ] [TestNG-test=FirefoxTest-1] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: [[RemoteWebDriver: firefox on LINUX (715f2bb6-bf9b-4832-a9a9-f08c7875f87e)] -> xpath: //a[text()='Women']]
89 2022/08/19 18:42:52,634 625381 [INFO  ] [TestNG-test=Chrometest-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.mouseHover(BaseMethod.java:627) - Trying to mouse hover on element [[RemoteWebDriver: firefox on LINUX (c9473f59-b51d-4c61-afaa-64ecd0bb2d6b)] -> xpath: //a[text()='Home & Decor']] using Actions class
90 2022/08/19 18:42:55,621 628368 [ERROR ] [TestNG-test=Chrometest-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.mouseHover(BaseMethod.java:639) - [[RemoteWebDriver: firefox on LINUX (c9473f59-b51d-4c61-afaa-64ecd0bb2d6b)] -> xpath: //a[text()='Home & Decor']] StaleElementReferenceException 
91 2022/08/19 18:42:59,222 631969 [INFO  ] [TestNG-test=FirefoxTest-1] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:321) - element clicked : [[RemoteWebDriver: firefox on LINUX (715f2bb6-bf9b-4832-a9a9-f08c7875f87e)] -> xpath: //a[text()='Women']]
92 2022/08/19 18:43:02,831 635578 [INFO  ] [TestNG-test=FirefoxTest-3] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.selectByVisibleText(BaseMethod.java:296) - Trying to select element Value from Dropdown
93 2022/08/19 18:43:08,631 641378 [INFO  ] [TestNG-test=FirefoxTest-3] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.selectByVisibleText(BaseMethod.java:300) - German Value selected from Dropdown: 
94 2022/08/19 18:43:28,133 660880 [INFO  ] [TestNG-test=Chrometest-1] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: [[RemoteWebDriver: chrome on LINUX (9dddf3a177a0990086e63a3b8f9bc85d)] -> xpath: //a[text()='Women']]
95 2022/08/19 18:43:35,920 668667 [INFO  ] [TestNG-test=Chrometest-1] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:321) - element clicked : [[RemoteWebDriver: chrome on LINUX (9dddf3a177a0990086e63a3b8f9bc85d)] -> xpath: //a[text()='Women']]
96 2022/08/19 18:45:48,225 800972 [INFO  ] [TestNG-test=FirefoxTest-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.mouseHover(BaseMethod.java:627) - Trying to mouse hover on element [[RemoteWebDriver: chrome on LINUX (9dddf3a177a0990086e63a3b8f9bc85d)] -> xpath: //a[text()='Home & Decor']] using Actions class
97 2022/08/19 18:45:54,523 807270 [ERROR ] [TestNG-test=FirefoxTest-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.mouseHover(BaseMethod.java:639) - [[RemoteWebDriver: chrome on LINUX (9dddf3a177a0990086e63a3b8f9bc85d)] -> xpath: //a[text()='Home & Decor']] StaleElementReferenceException 
98 2022/08/19 18:48:55,525 988272 [INFO  ] [TestNG-test=Chrometest2-3] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: [[RemoteWebDriver: chrome on LINUX (4de8594181c60df3448d351f82ee6b9e)] -> xpath: //button[@title='Search']]
99 2022/08/19 18:49:04,218 996965 [INFO  ] [TestNG-test=Chrometest2-3] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:321) - element clicked : [[RemoteWebDriver: chrome on LINUX (4de8594181c60df3448d351f82ee6b9e)] -> xpath: //button[@title='Search']]
100 2022/08/19 18:49:07,321 1000068 [INFO  ] [TestNG-test=Chrometest2-2] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: [[RemoteWebDriver: chrome on LINUX (4de8594181c60df3448d351f82ee6b9e)] -> xpath: //a[text()='Women']]
101 2022/08/19 18:49:15,919 1008666 [INFO  ] [TestNG-test=Chrometest2-2] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:321) - element clicked : [[RemoteWebDriver: chrome on LINUX (4de8594181c60df3448d351f82ee6b9e)] -> xpath: //a[text()='Women']]
102 2022/08/19 18:49:27,323 1020070 [INFO  ] [TestNG-test=FirefoxTest-4] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.getAttribute(BaseMethod.java:442) - Trying to href attribute value from DOM
103 2022/08/19 18:52:07,630 1180377 [INFO  ] [TestNG-test=FirefoxTest-2] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: Proxy element for: DefaultElementLocator 'By.xpath: //a[text()='Women']'
